0 -5.196 3.000 145.700
1 -10.392 6.000 145.700
2 -10.392 0.000 145.700
3 -15.588 9.000 145.700
4 -15.588 3.000 145.700
5 -15.588 -3.000 145.700
6 -20.785 12.000 145.700
7 -20.785 6.000 145.700
8 -20.785 0.000 145.700
9 -20.785 -6.000 145.700
10 -25.981 15.000 145.700
11 -25.981 9.000 145.700
12 -25.981 3.000 145.700
13 -25.981 -3.000 145.700
14 -25.981 -9.000 145.700
15 -31.177 18.000 145.700
16 -31.177 12.000 145.700
17 -31.177 6.000 145.700
18 -31.177 0.000 145.700
19 -31.177 -6.000 145.700
20 -31.177 -12.000 145.700
21 -36.373 21.000 145.700
22 -36.373 15.000 145.700
23 -36.373 9.000 145.700
24 -36.373 3.000 145.700
25 -36.373 -3.000 145.700
26 -36.373 -9.000 145.700
27 -36.373 -15.000 145.700
28 -41.569 24.000 145.700
29 -41.569 18.000 145.700
30 -41.569 12.000 145.700
31 -41.569 6.000 145.700
32 -41.569 0.000 145.700
33 -41.569 -6.000 145.700
34 -41.569 -12.000 145.700
35 -41.569 -18.000 145.700
36 -46.765 27.000 145.700
37 -46.765 21.000 145.700
38 -46.765 15.000 145.700
39 -46.765 9.000 145.700
40 -46.765 3.000 145.700
41 -46.765 -3.000 145.700
42 -46.765 -9.000 145.700
43 -46.765 -15.000 145.700
44 -46.765 -21.000 145.700
45 -51.962 30.000 145.700
46 -51.962 24.000 145.700
47 -51.962 18.000 145.700
48 -51.962 12.000 145.700
49 -51.962 6.000 145.700
50 -51.962 0.000 145.700
51 -51.962 -6.000 145.700
52 -51.962 -12.000 145.700
53 -51.962 -18.000 145.700
54 -51.962 -24.000 145.700
55 -57.158 27.000 145.700
56 -57.158 21.000 145.700
57 -57.158 15.000 145.700
58 -57.158 9.000 145.700
59 -57.158 3.000 145.700
60 -57.158 -3.000 145.700
61 -57.158 -9.000 145.700
62 -57.158 -15.000 145.700
63 -57.158 -21.000 145.700
64 -5.196 -3.000 145.700
65 -10.392 -6.000 145.700
66 -5.196 -9.000 145.700
67 -15.588 -9.000 145.700
68 -10.392 -12.000 145.700
69 -5.196 -15.000 145.700
70 -20.785 -12.000 145.700
71 -15.588 -15.000 145.700
72 -10.392 -18.000 145.700
73 -5.196 -21.000 145.700
74 -25.981 -15.000 145.700
75 -20.785 -18.000 145.700
76 -15.588 -21.000 145.700
77 -10.392 -24.000 145.700
78 -5.196 -27.000 145.700
79 -31.177 -18.000 145.700
80 -25.981 -21.000 145.700
81 -20.785 -24.000 145.700
82 -15.588 -27.000 145.700
83 -10.392 -30.000 145.700
84 -5.196 -33.000 145.700
85 -36.373 -21.000 145.700
86 -31.177 -24.000 145.700
87 -25.981 -27.000 145.700
88 -20.785 -30.000 145.700
89 -15.588 -33.000 145.700
90 -10.392 -36.000 145.700
91 -5.196 -39.000 145.700
92 -41.569 -24.000 145.700
93 -36.373 -27.000 145.700
94 -31.177 -30.000 145.700
95 -25.981 -33.000 145.700
96 -20.785 -36.000 145.700
97 -15.588 -39.000 145.700
98 -10.392 -42.000 145.700
99 -5.196 -45.000 145.700
100 -46.765 -27.000 145.700
101 -41.569 -30.000 145.700
102 -36.373 -33.000 145.700
103 -31.177 -36.000 145.700
104 -25.981 -39.000 145.700
105 -20.785 -42.000 145.700
106 -15.588 -45.000 145.700
107 -10.392 -48.000 145.700
108 -5.196 -51.000 145.700
109 -51.962 -30.000 145.700
110 -46.765 -33.000 145.700
111 -41.569 -36.000 145.700
112 -36.373 -39.000 145.700
113 -31.177 -42.000 145.700
114 -25.981 -45.000 145.700
115 -20.785 -48.000 145.700
116 -15.588 -51.000 145.700
117 -10.392 -54.000 145.700
118 -5.196 -57.000 145.700
119 -51.962 -36.000 145.700
120 -46.765 -39.000 145.700
121 -41.569 -42.000 145.700
122 -36.373 -45.000 145.700
123 -31.177 -48.000 145.700
124 -25.981 -51.000 145.700
125 -20.785 -54.000 145.700
126 -15.588 -57.000 145.700
127 -10.392 -60.000 145.700
128 0.000 -6.000 145.700
129 0.000 -12.000 145.700
130 5.196 -9.000 145.700
131 0.000 -18.000 145.700
132 5.196 -15.000 145.700
133 10.392 -12.000 145.700
134 0.000 -24.000 145.700
135 5.196 -21.000 145.700
136 10.392 -18.000 145.700
137 15.588 -15.000 145.700
138 0.000 -30.000 145.700
139 5.196 -27.000 145.700
140 10.392 -24.000 145.700
141 15.588 -21.000 145.700
142 20.785 -18.000 145.700
143 0.000 -36.000 145.700
144 5.196 -33.000 145.700
145 10.392 -30.000 145.700
146 15.588 -27.000 145.700
147 20.785 -24.000 145.700
148 25.981 -21.000 145.700
149 0.000 -42.000 145.700
150 5.196 -39.000 145.700
151 10.392 -36.000 145.700
152 15.588 -33.000 145.700
153 20.785 -30.000 145.700
154 25.981 -27.000 145.700
155 31.177 -24.000 145.700
156 0.000 -48.000 145.700
157 5.196 -45.000 145.700
158 10.392 -42.000 145.700
159 15.588 -39.000 145.700
160 20.785 -36.000 145.700
161 25.981 -33.000 145.700
162 31.177 -30.000 145.700
163 36.373 -27.000 145.700
164 0.000 -54.000 145.700
165 5.196 -51.000 145.700
166 10.392 -48.000 145.700
167 15.588 -45.000 145.700
168 20.785 -42.000 145.700
169 25.981 -39.000 145.700
170 31.177 -36.000 145.700
171 36.373 -33.000 145.700
172 41.569 -30.000 145.700
173 0.000 -60.000 145.700
174 5.196 -57.000 145.700
175 10.392 -54.000 145.700
176 15.588 -51.000 145.700
177 20.785 -48.000 145.700
178 25.981 -45.000 145.700
179 31.177 -42.000 145.700
180 36.373 -39.000 145.700
181 41.569 -36.000 145.700
182 46.765 -33.000 145.700
183 10.392 -60.000 145.700
184 15.588 -57.000 145.700
185 20.785 -54.000 145.700
186 25.981 -51.000 145.700
187 31.177 -48.000 145.700
188 36.373 -45.000 145.700
189 41.569 -42.000 145.700
190 46.765 -39.000 145.700
191 51.962 -36.000 145.700
192 5.196 -3.000 145.700
193 10.392 -6.000 145.700
194 10.392 0.000 145.700
195 15.588 -9.000 145.700
196 15.588 -3.000 145.700
197 15.588 3.000 145.700
198 20.785 -12.000 145.700
199 20.785 -6.000 145.700
200 20.785 0.000 145.700
201 20.785 6.000 145.700
202 25.981 -15.000 145.700
203 25.981 -9.000 145.700
204 25.981 -3.000 145.700
205 25.981 3.000 145.700
206 25.981 9.000 145.700
207 31.177 -18.000 145.700
208 31.177 -12.000 145.700
209 31.177 -6.000 145.700
210 31.177 0.000 145.700
211 31.177 6.000 145.700
212 31.177 12.000 145.700
213 36.373 -21.000 145.700
214 36.373 -15.000 145.700
215 36.373 -9.000 145.700
216 36.373 -3.000 145.700
217 36.373 3.000 145.700
218 36.373 9.000 145.700
219 36.373 15.000 145.700
220 41.569 -24.000 145.700
221 41.569 -18.000 145.700
222 41.569 -12.000 145.700
223 41.569 -6.000 145.700
224 41.569 0.000 145.700
225 41.569 6.000 145.700
226 41.569 12.000 145.700
227 41.569 18.000 145.700
228 46.765 -27.000 145.700
229 46.765 -21.000 145.700
230 46.765 -15.000 145.700
