138 0.240 -42.290 16.562
139 9.541 -42.290 13.540
140 8.123 -43.725 9.227
141 -1.148 -43.725 12.240
142 2.797 -44.510 8.608
143 1.382 -45.214 4.254
144 3.619 45.214 -2.629
145 7.322 44.510 -5.320
146 11.996 43.725 -2.690
147 6.266 43.725 -10.577
148 9.929 42.290 -13.258
149 15.678 42.290 -5.346
150 14.668 41.639 -10.656
151 18.449 39.214 -13.403
152 19.987 40.717 -2.655
153 23.697 38.342 -5.311
154 27.482 36.086 -2.655
155 23.170 37.488 -10.749
156 26.824 34.038 -13.403
157 30.814 32.935 -5.346
158 30.685 31.740 -10.656
159 33.386 27.792 -13.259
160 33.745 30.283 -2.691
161 36.539 26.454 -5.319
162 38.824 23.456 -2.629
163 36.308 25.158 -10.577
164 38.596 20.582 -12.240
165 41.059 18.985 -4.254
166 41.062 17.405 -8.607
167 42.742 12.290 -9.228
168 42.441 16.220 0.000
169 43.859 11.811 0.000
170 44.156 9.460 4.874
171 44.156 9.460 -4.874
172 44.903 4.758 -4.890
173 44.903 4.758 4.890
174 45.351 2.406 0.000
175 45.272 -2.859 0.000
176 44.348 2.351 9.600
177 44.264 -2.793 9.632
178 42.917 -5.144 14.005
179 44.739 -5.651 4.923
180 43.673 -11.234 4.923
181 42.012 -10.379 13.787
182 42.292 -13.612 9.415
183 40.423 -18.699 8.897
184 40.003 -12.290 17.658
185 38.279 -17.405 17.173
186 35.718 -18.985 20.693
187 38.419 -20.582 12.784
188 35.591 -25.158 12.784
189 32.954 -23.456 20.693
190 32.687 -26.454 17.173
191 28.882 -30.283 17.658
192 8.702 40.717 -18.188
193 12.374 38.342 -20.896
194 17.383 37.488 -18.714
195 11.018 36.086 -25.316
196 14.607 32.935 -27.654
197 21.037 34.038 -21.369
198 19.617 31.740 -25.890
199 22.927 27.792 -27.654
200 25.758 32.312 -18.714
201 28.762 28.214 -20.896
202 32.528 25.992 -18.188
203 27.350 25.992 -25.315
204 29.608 21.475 -26.957
205 34.786 21.475 -19.829
206 33.278 19.180 -24.178
207 34.900 14.027 -25.357
208 37.932 18.699 -16.562
209 39.749 13.612 -17.242
210 42.092 10.379 -13.540
211 38.225 11.234 -21.688
212 39.088 5.651 -22.314
213 42.952 5.144 -13.896
214 41.471 2.793 -18.226
215 41.521 -2.351 -18.301
216 44.348 2.351 -9.600
217 44.264 -2.793 -9.632
218 44.739 -5.651 -4.923
219 42.917 -5.144 -14.005
220 42.012 -10.379 -13.787
221 43.673 -11.234 -4.923
222 42.292 -13.612 -9.415
223 40.423 -18.699 -8.897
224 43.139 -14.027 0.000
225 41.134 -19.180 0.000
226 39.798 -21.475 4.405
227 39.798 -21.475 -4.405
228 37.006 -25.992 -4.405
229 37.006 -25.992 4.405
230 35.551 -28.214 0.000
231 31.839 -32.312 0.000
232 34.803 -27.792 8.897
233 31.088 -31.740 9.415
234 28.071 -32.935 13.787
235 29.579 -34.038 4.923
236 25.063 -37.488 4.923
237 23.794 -36.086 14.005
238 22.293 -38.342 9.632
239 17.730 -40.717 9.600
240 12.987 30.283 -31.262
241 16.350 26.454 -33.106
242 21.279 25.158 -31.262
243 14.498 23.456 -36.111
244 16.733 18.985 -37.736
245 23.567 20.582 -32.925
246 20.874 17.405 -36.394
247 21.983 12.290 -37.799
248 27.473 18.699 -30.958
249 28.681 13.612 -32.476
250 32.438 11.234 -29.653
251 25.884 10.379 -35.848
252 26.488 5.144 -36.557
253 33.301 5.651 -30.280
254 30.148 2.793 -33.810
255 30.235 -2.351 -33.834
256 36.626 2.859 -26.611
257 36.690 -2.406 -26.657
258 39.201 -4.758 -22.437
259 33.452 -4.758 -30.349
260 32.858 -9.460 -29.898
261 38.588 -9.460 -22.012
262 35.482 -11.811 -25.780
263 34.335 -16.220 -24.947
264 40.003 -12.290 -17.658
265 38.279 -17.405 -17.173
266 38.419 -20.582 -12.784
267 35.718 -18.985 -20.693
268 32.954 -23.456 -20.693
269 35.591 -25.158 -12.784
270 32.687 -26.454 -17.173
271 28.882 -30.283 -17.658
272 34.803 -27.792 -8.897
273 31.088 -31.740 -9.415
274 29.579 -34.038 -4.923
275 28.071 -32.935 -13.787
276 23.794 -36.086 -14.005
277 25.063 -37.488 -4.923
278 22.293 -38.342 -9.632
279 17.730 -40.717 -9.600
280 22.803 -39.214 0.000
281 18.130 -41.639 0.000
282 15.826 -42.290 4.890
283 15.826 -42.290 -4.890
284 11.286 -43.725 -4.874
285 11.286 -43.725 4.874
286 9.051 -44.510 0.000
287 4.473 -45.214 0.000
288 -1.382 45.214 -4.254
289 -2.797 44.510 -8.608
290 1.148 43.725 -12.240
291 -8.123 43.725 -9.227
292 -9.541 42.290 -13.540
293 -0.240 42.290 -16.562
294 -5.603 41.639 -17.243
295 -7.047 39.214 -21.687
296 3.651 40.717 -19.829
297 2.271 38.342 -24.178
298 5.967 36.086 -26.957
299 -3.063 37.488 -25.357
300 -4.459 34.038 -29.653
301 4.437 32.935 -30.958
302 -0.653 31.740 -32.476
303 -2.293 27.792 -35.849
304 7.868 30.283 -32.925
305 6.231 26.454 -36.394
306 9.497 23.456 -37.736
307 1.160 25.158 -37.799
308 0.286 20.582 -40.490
309 8.643 18.985 -40.364
310 4.503 17.405 -41.713
311 4.432 12.290 -43.502
312 13.115 16.220 -40.364
313 13.553 11.811 -41.713
314 18.281 9.460 -40.489
315 9.010 9.460 -43.502
316 9.225 4.758 -44.216
317 18.526 4.758 -41.194
318 14.014 2.406 -43.132
319 13.990 -2.859 -43.057
320 22.835 2.351 -39.211
321 22.839 -2.793 -39.121
322 26.582 -5.144 -36.489
323 18.507 -5.651 -41.028
324 18.178 -11.234 -40.014
325 26.095 -10.379 -35.696
326 22.023 -13.612 -37.313
327 20.953 -18.699 -35.695
328 29.155 -12.290 -32.589
329 28.162 -17.405 -31.100
330 30.718 -18.985 -27.575
331 24.031 -20.582 -32.589
332 23.157 -25.158 -29.898
333 29.864 -23.456 -24.947
334 26.434 -26.454 -25.780
335 25.719 -30.283 -22.012
336 -14.609 40.717 -13.896
337 -16.050 38.342 -18.226
338 -12.427 37.488 -22.315
339 -20.672 36.086 -18.301
340 -21.787 32.935 -22.437
341 -13.823 34.038 -26.610
342 -18.561 31.740 -26.657
343 -19.216 27.792 -30.350
344 -9.839 32.312 -30.280
345 -10.986 28.214 -33.811
346 -7.246 25.992 -36.556
347 -15.625 25.992 -33.834
348 -16.488 21.475 -36.489
349 -8.109 21.475 -39.212
350 -12.711 19.180 -39.121
351 -13.331 14.027 -41.028
352 -4.030 18.699 -41.194
353 -4.115 13.612 -43.132
354 0.130 10.379 -44.216
355 -8.814 11.234 -43.057
356 -9.143 5.651 -44.071
357 0.057 5.144 -45.145
358 -4.518 2.793 -45.074
359 -4.574 -2.351 -45.145
360 4.574 2.351 -45.145
361 4.518 -2.793 -45.074
362 9.143 -5.651 -44.071
363 -0.057 -5.144 -45.145
364 -0.130 -10.379 -44.216
365 8.814 -11.234 -43.057
366 4.115 -13.612 -43.132
367 4.030 -18.699 -41.194
368 13.331 -14.027 -41.028
369 12.711 -19.180 -39.121
370 16.488 -21.475 -36.489
371 8.109 -21.475 -39.212
372 7.246 -25.992 -36.556
373 15.625 -25.992 -33.834
374 10.986 -28.214 -33.811
375 9.839 -32.312 -30.280
376 19.216 -27.792 -30.350
377 18.561 -31.740 -26.657
378 21.787 -32.935 -22.437
379 13.823 -34.038 -26.610
380 12.427 -37.488 -22.315
381 20.672 -36.086 -18.301
382 16.050 -38.342 -18.226
383 14.609 -40.717 -13.896
384 -25.719 30.283 -22.012
385 -26.434 26.454 -25.780
386 -23.157 25.158 -29.898
387 -29.864 23.456 -24.947
388 -30.718 18.985 -27.575
389 -24.031 20.582 -32.589
390 -28.162 17.405 -31.100
391 -29.155 12.290 -32.589
392 -20.953 18.699 -35.695
393 -22.023 13.612 -37.313
394 -18.178 11.234 -40.014
395 -26.095 10.379 -35.696
396 -26.582 5.144 -36.489
397 -18.507 5.651 -41.028
398 -22.839 2.793 -39.121
399 -22.835 -2.351 -39.211
400 -13.990 2.859 -43.057
401 -14.014 -2.406 -43.132
402 -9.225 -4.758 -44.216
403 -18.526 -4.758 -41.194
404 -18.281 -9.460 -40.489
405 -9.010 -9.460 -43.502
406 -13.553 -11.811 -41.713
407 -13.115 -16.220 -40.364
408 -4.432 -12.290 -43.502
409 -4.503 -17.405 -41.713
410 -0.286 -20.582 -40.490
411 -8.643 -18.985 -40.364
412 -9.497 -23.456 -37.736
413 -1.160 -25.158 -37.799
414 -6.231 -26.454 -36.394
415 -7.868 -30.283 -32.925
416 2.293 -27.792 -35.849
417 0.653 -31.740 -32.476
418 4.459 -34.038 -29.653
419 -4.437 -32.935 -30.958
420 -5.967 -36.086 -26.957
421 3.063 -37.488 -25.357
422 -2.271 -38.342 -24.178
423 -3.651 -40.717 -19.829
424 7.047 -39.214 -21.687
425 5.603 -41.639 -17.243
426 9.541 -42.290 -13.540
427 0.240 -42.290 -16.562
428 -1.148 -43.725 -12.240
429 8.123 -43.725 -9.227
430 2.797 -44.510 -8.608
431 1.382 -45.214 -4.254
432 -4.473 45.214 0.000
433 -9.051 44.510 0.000
434 -11.286 43.725 -4.874
435 -11.286 43.725 4.874
436 -15.826 42.290 4.890
437 -15.826 42.290 -4.890
438 -18.130 41.639 0.000
439 -22.803 39.214 0.000
440 -17.730 40.717 -9.600
441 -22.293 38.342 -9.632
442 -23.794 36.086 -14.005
443 -25.063 37.488 -4.923
444 -29.579 34.038 -4.923
445 -28.071 32.935 -13.787
446 -31.088 31.740 -9.415
447 -34.803 27.792 -8.897
448 -28.882 30.283 -17.658
449 -32.687 26.454 -17.173
450 -32.954 23.456 -20.693
451 -35.591 25.158 -12.784
452 -38.419 20.582 -12.784
453 -35.718 18.985 -20.693
454 -38.279 17.405 -17.173
455 -40.003 12.290 -17.658
456 -34.335 16.220 -24.947
457 -35.482 11.811 -25.780
458 -32.858 9.460 -29.898
459 -38.588 9.460 -22.012
460 -39.201 4.758 -22.437
461 -33.452 4.758 -30.349
462 -36.690 2.406 -26.657
463 -36.626 -2.859 -26.611
464 -30.235 2.351 -33.834
465 -30.148 -2.793 -33.810
466 -26.488 -5.144 -36.557
467 -33.301 -5.651 -30.280
468 -32.438 -11.234 -29.653
469 -25.884 -10.379 -35.848
470 -28.681 -13.612 -32.476
471 -27.473 -18.699 -30.958
472 -21.983 -12.290 -37.799
473 -20.874 -17.405 -36.394
474 -16.733 -18.985 -37.736
475 -23.567 -20.582 -32.925
476 -21.279 -25.158 -31.262
477 -14.498 -23.456 -36.111
478 -16.350 -26.454 -33.106
479 -12.987 -30.283 -31.262
480 -17.730 40.717 9.600
481 -22.293 38.342 9.632
482 -25.063 37.488 4.923
483 -23.794 36.086 14.005
484 -28.071 32.935 13.787
485 -29.579 34.038 4.923
486 -31.088 31.740 9.415
487 -34.803 27.792 8.897
488 -31.839 32.312 0.000
489 -35.551 28.214 0.000
490 -37.006 25.992 -4.405
491 -37.006 25.992 4.405
492 -39.798 21.475 4.405
493 -39.798 21.475 -4.405
494 -41.134 19.180 0.000
495 -43.139 14.027 0.000
496 -40.423 18.699 -8.897
497 -42.292 13.612 -9.415
498 -42.012 10.379 -13.787
499 -43.673 11.234 -4.923
500 -44.739 5.651 -4.923
501 -42.917 5.144 -14.005
502 -44.264 2.793 -9.632
503 -44.348 -2.351 -9.600
504 -41.521 2.351 -18.301
505 -41.471 -2.793 -18.226
506 -39.088 -5.651 -22.314
507 -42.952 -5.144 -13.896
508 -42.092 -10.379 -13.540
509 -38.225 -11.234 -21.688
510 -39.749 -13.612 -17.242
511 -37.932 -18.699 -16.562
512 -34.900 -14.027 -25.357
513 -33.278 -19.180 -24.178
514 -29.608 -21.475 -26.957
515 -34.786 -21.475 -19.829
516 -32.528 -25.992 -18.188
517 -27.350 -25.992 -25.315
518 -28.762 -28.214 -20.896
519 -25.758 -32.312 -18.714
520 -22.927 -27.792 -27.654
521 -19.617 -31.740 -25.890
522 -14.607 -32.935 -27.654
523 -21.037 -34.038 -21.369
524 -17.383 -37.488 -18.714
525 -11.018 -36.086 -25.316
526 -12.374 -38.342 -20.896
527 -8.702 -40.717 -18.188
528 -28.882 30.283 17.658
529 -32.687 26.454 17.173
530 -35.591 25.158 12.784
531 -32.954 23.456 20.693
532 -35.718 18.985 20.693
533 -38.419 20.582 12.784
534 -38.279 17.405 17.173
535 -40.003 12.290 17.658
536 -40.423 18.699 8.897
537 -42.292 13.612 9.415
538 -43.673 11.234 4.923
539 -42.012 10.379 13.787
540 -42.917 5.144 14.005
541 -44.739 5.651 4.923
542 -44.264 2.793 9.632
543 -44.348 -2.351 9.600
544 -45.272 2.859 0.000
545 -45.351 -2.406 0.000
546 -44.903 -4.758 -4.890
547 -44.903 -4.758 4.890
548 -44.156 -9.460 4.874
549 -44.156 -9.460 -4.874
550 -43.859 -11.811 0.000
551 -42.441 -16.220 0.000
552 -42.742 -12.290 -9.228
553 -41.062 -17.405 -8.607
554 -38.596 -20.582 -12.240
555 -41.059 -18.985 -4.254
556 -38.824 -23.456 -2.629
557 -36.308 -25.158 -10.577
558 -36.539 -26.454 -5.319
559 -33.745 -30.283 -2.691
560 -33.386 -27.792 -13.259
561 -30.685 -31.740 -10.656
562 -26.824 -34.038 -13.403
563 -30.814 -32.935 -5.346
564 -27.482 -36.086 -2.655
565 -23.170 -37.488 -10.749
566 -23.697 -38.342 -5.311
567 -19.987 -40.717 -2.655
568 -18.449 -39.214 -13.403
569 -14.668 -41.639 -10.656
570 -9.929 -42.290 -13.258
571 -15.678 -42.290 -5.346
572 -11.996 -43.725 -2.690
573 -6.266 -43.725 -10.577
574 -7.322 -44.510 -5.320
575 -3.619 -45.214 -2.629
576 -1.382 45.214 4.254
577 -2.797 44.510 8.608
578 -8.123 43.725 9.227
579 1.148 43.725 12.240
580 -0.240 42.290 16.562
581 -9.541 42.290 13.540
582 -5.603 41.639 17.243
583 -7.047 39.214 21.687
584 -14.609 40.717 13.896
585 -16.050 38.342 18.226
586 -20.672 36.086 18.301
587 -12.427 37.488 22.315
588 -13.823 34.038 26.610
589 -21.787 32.935 22.437
590 -18.561 31.740 26.657
591 -19.216 27.792 30.350
592 -25.719 30.283 22.012
593 -26.434 26.454 25.780
594 -29.864 23.456 24.947
595 -23.157 25.158 29.898
596 -24.031 20.582 32.589
597 -30.718 18.985 27.575
598 -28.162 17.405 31.100
599 -29.155 12.290 32.589
600 -34.335 16.220 24.947
601 -35.482 11.811 25.780
602 -38.588 9.460 22.012
603 -32.858 9.460 29.898
604 -33.452 4.758 30.349
605 -39.201 4.758 22.437
606 -36.690 2.406 26.657
607 -36.626 -2.859 26.611
608 -41.521 2.351 18.301
609 -41.471 -2.793 18.226
610 -42.952 -5.144 13.896
611 -39.088 -5.651 22.314
612 -38.225 -11.234 21.688
613 -42.092 -10.379 13.540
614 -39.749 -13.612 17.242
615 -37.932 -18.699 16.562
616 -42.742 -12.290 9.228
617 -41.062 -17.405 8.607
618 -41.059 -18.985 4.254
619 -38.596 -20.582 12.240
620 -36.308 -25.158 10.577
621 -38.824 -23.456 2.629
622 -36.539 -26.454 5.319
623 -33.745 -30.283 2.691
624 3.651 40.717 19.829
625 2.271 38.342 24.178
626 -3.063 37.488 25.357
627 5.967 36.086 26.957
628 4.437 32.935 30.958
629 -4.459 34.038 29.653
630 -0.653 31.740 32.476
631 -2.293 27.792 35.849
632 -9.839 32.312 30.280
633 -10.986 28.214 33.811
634 -15.625 25.992 33.834
635 -7.246 25.992 36.556
636 -8.109 21.475 39.212
637 -16.488 21.475 36.489
638 -12.711 19.180 39.121
639 -13.331 14.027 41.028
640 -20.953 18.699 35.695
641 -22.023 13.612 37.313
642 -26.095 10.379 35.696
643 -18.178 11.234 40.014
644 -18.507 5.651 41.028
645 -26.582 5.144 36.489
646 -22.839 2.793 39.121
647 -22.835 -2.351 39.211
648 -30.235 2.351 33.834
649 -30.148 -2.793 33.810
650 -33.301 -5.651 30.280
651 -26.488 -5.144 36.557
652 -25.884 -10.379 35.848
653 -32.438 -11.234 29.653
654 -28.681 -13.612 32.476
655 -27.473 -18.699 30.958
656 -34.900 -14.027 25.357
657 -33.278 -19.180 24.178
658 -34.786 -21.475 19.829
659 -29.608 -21.475 26.957
660 -27.350 -25.992 25.315
661 -32.528 -25.992 18.188
662 -28.762 -28.214 20.896
663 -25.758 -32.312 18.714
664 -33.386 -27.792 13.259
665 -30.685 -31.740 10.656
666 -30.814 -32.935 5.346
667 -26.824 -34.038 13.403
668 -23.170 -37.488 10.749
669 -27.482 -36.086 2.655
670 -23.697 -38.342 5.311
671 -19.987 -40.717 2.655
672 7.868 30.283 32.925
673 6.231 26.454 36.394
674 1.160 25.158 37.799
675 9.497 23.456 37.736
676 8.643 18.985 40.364
677 0.286 20.582 40.490
678 4.503 17.405 41.713
679 4.432 12.290 43.502
680 -4.030 18.699 41.194
681 -4.115 13.612 43.132
682 -8.814 11.234 43.057
683 0.130 10.379 44.216
684 0.057 5.144 45.145
685 -9.143 5.651 44.071
686 -4.518 2.793 45.074
687 -4.574 -2.351 45.145
688 -13.990 2.859 43.057
689 -14.014 -2.406 43.132
690 -18.526 -4.758 41.194
691 -9.225 -4.758 44.216
692 -9.010 -9.460 43.502
693 -18.281 -9.460 40.489
694 -13.553 -11.811 41.713
695 -13.115 -16.220 40.364
696 -21.983 -12.290 37.799
697 -20.874 -17.405 36.394
698 -23.567 -20.582 32.925
699 -16.733 -18.985 37.736
700 -14.498 -23.456 36.111
701 -21.279 -25.158 31.262
702 -16.350 -26.454 33.106
703 -12.987 -30.283 31.262
704 -22.927 -27.792 27.654
705 -19.617 -31.740 25.890
706 -21.037 -34.038 21.369
707 -14.607 -32.935 27.654
708 -11.018 -36.086 25.316
709 -17.383 -37.488 18.714
710 -12.374 -38.342 20.896
711 -8.702 -40.717 18.188
712 -18.449 -39.214 13.403
713 -14.668 -41.639 10.656
714 -15.678 -42.290 5.346
715 -9.929 -42.290 13.258
716 -6.266 -43.725 10.577
717 -11.996 -43.725 2.690
718 -7.322 -44.510 5.320
719 -3.619 -45.214 2.629
